42,landreg,42.0,51.3994,-0.07924,393.5925,740.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
43,landreg,43.0,51.3994,-0.0746,502.334850888,852.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
44,landreg,44.0,51.3994,-0.06996,413.272125,725.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
45,landreg,45.0,51.3994,-0.06532,374.85,703.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
46,landreg,46.0,51.3994,-0.06068,641.12070839,741.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
47,landreg,47.0,51.40228,-0.237,947.227280737,703.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
48,landreg,48.0,51.40228,-0.23236,673.176743809,803.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
49,landreg,49.0,51.40228,-0.22772,706.835581,721.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
50,landreg,50.0,51.40228,-0.22308,994.588644773,804.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
51,landreg,51.0,51.40228,-0.2138,1044.31807701,734.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
52,landreg,52.0,51.40228,-0.20916,994.588644773,759.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
53,landreg,53.0,51.40228,-0.20452,994.588644773,705.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
54,landreg,54.0,51.40228,-0.19988,1044.31807701,734.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
55,landreg,55.0,51.40228,-0.19524,1332.84390708,748.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
56,landreg,56.0,51.40228,-0.13028,902.121219749,767.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
57,landreg,57.0,51.40228,-0.12564,779.286228052,746.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
58,landreg,58.0,51.40228,-0.121,742.17736005,897.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
59,landreg,59.0,51.40228,-0.11636,742.17736005,810.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
60,landreg,60.0,51.40228,-0.11172,1096.53398086,942.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
61,landreg,61.0,51.40228,-0.09316,947.227280737,790.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
62,landreg,62.0,51.40228,-0.08852,553.824173104,764.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
63,landreg,63.0,51.40228,-0.08388,433.93573125,812.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
64,landreg,64.0,51.40228,-0.07924,433.93573125,737.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
65,landreg,65.0,51.40228,-0.0746,527.451593433,706.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
66,landreg,66.0,51.40228,-0.06996,527.451593433,708.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
67,landreg,67.0,51.40228,-0.06532,502.334850888,712.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
68,landreg,68.0,51.40228,-0.06068,553.824173104,750.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
69,landreg,69.0,51.40228,-0.05604,859.163066428,882.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
70,landreg,70.0,51.40516,-0.24164,994.588644773,737.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
71,landreg,71.0,51.40516,-0.237,818.250539455,761.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
72,landreg,72.0,51.40516,-0.23236,641.12070839,916.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
73,landreg,73.0,51.40516,-0.22772,673.176743809,737.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
74,landreg,74.0,51.40516,-0.21844,818.250539455,973.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
75,landreg,75.0,51.40516,-0.2138,818.250539455,712.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
76,landreg,76.0,51.40516,-0.20916,779.286228052,721.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
77,landreg,77.0,51.40516,-0.20452,818.250539455,722.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
78,landreg,78.0,51.40516,-0.19988,779.286228052,719.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
79,landreg,79.0,51.40516,-0.19524,994.588644773,816.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
80,landreg,80.0,51.40516,-0.1906,1151.36067991,787.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
81,landreg,81.0,51.40516,-0.18596,1269.3751496,880.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
82,landreg,82.0,51.40516,-0.18132,1332.84390708,734.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
83,landreg,83.0,51.40516,-0.1442,1044.31807701,734.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
84,landreg,84.0,51.40516,-0.13956,742.17736005,703.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
85,landreg,85.0,51.40516,-0.13492,641.12070839,791.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
86,landreg,86.0,51.40516,-0.13028,553.824173104,710.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
87,landreg,87.0,51.40516,-0.12564,502.334850888,716.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
88,landreg,88.0,51.40516,-0.121,455.632517813,743.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
89,landreg,89.0,51.40516,-0.11636,502.334850888,758.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
90,landreg,90.0,51.40516,-0.11172,947.227280737,713.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
91,landreg,91.0,51.40516,-0.09316,947.227280737,703.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
92,landreg,92.0,51.40516,-0.08852,581.51538176,735.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
93,landreg,93.0,51.40516,-0.08388,455.632517813,749.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
94,landreg,94.0,51.40516,-0.07924,553.824173104,734.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
95,landreg,95.0,51.40516,-0.0746,641.12070839,779.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
96,landreg,96.0,51.40516,-0.06996,553.824173104,712.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
97,landreg,97.0,51.40516,-0.06532,478.414143703,735.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
98,landreg,98.0,51.40516,-0.06068,357.0,746.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
99,landreg,99.0,51.40516,-0.05604,553.824173104,704.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
100,landreg,100.0,51.40804,-0.24628,1151.36067991,833.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
101,landreg,101.0,51.40804,-0.24164,742.17736005,798.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
102,landreg,102.0,51.40804,-0.237,581.51538176,711.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
103,landreg,103.0,51.40804,-0.23236,553.824173104,748.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
104,landreg,104.0,51.40804,-0.22772,433.93573125,712.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
105,landreg,105.0,51.40804,-0.22308,340.0,785.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
106,landreg,106.0,51.40804,-0.21844,340.0,793.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
107,landreg,107.0,51.40804,-0.2138,502.334850888,703.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
108,landreg,108.0,51.40804,-0.20916,641.12070839,787.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
109,landreg,109.0,51.40804,-0.20452,742.17736005,720.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
110,landreg,110.0,51.40804,-0.19988,742.17736005,764.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
111,landreg,111.0,51.40804,-0.19524,779.286228052,723.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
112,landreg,112.0,51.40804,-0.1906,994.588644773,784.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
113,landreg,113.0,51.40804,-0.18596,902.121219749,712.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
114,landreg,114.0,51.40804,-0.18132,641.12070839,712.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
115,landreg,115.0,51.40804,-0.17668,859.163066428,703.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
116,landreg,116.0,51.40804,-0.15812,2067.67836054,782.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
117,landreg,117.0,51.40804,-0.1442,742.17736005,719.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
118,landreg,118.0,51.40804,-0.13956,527.451593433,723.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
119,landreg,119.0,51.40804,-0.13492,502.334850888,772.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
120,landreg,120.0,51.40804,-0.13028,478.414143703,703.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
121,landreg,121.0,51.40804,-0.12564,413.272125,706.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
122,landreg,122.0,51.40804,-0.121,502.334850888,764.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
123,landreg,123.0,51.40804,-0.11636,610.591150848,733.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
124,landreg,124.0,51.40804,-0.11172,1044.31807701,727.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
125,landreg,125.0,51.40804,-0.09316,818.250539455,717.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
126,landreg,126.0,51.40804,-0.08852,581.51538176,773.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
127,landreg,127.0,51.40804,-0.08388,581.51538176,803.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
128,landreg,128.0,51.40804,-0.07924,581.51538176,746.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
129,landreg,129.0,51.40804,-0.06996,742.17736005,777.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
130,landreg,130.0,51.40804,-0.06532,553.824173104,702.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
131,landreg,131.0,51.40804,-0.06068,433.93573125,750.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
132,landreg,132.0,51.40804,-0.05604,527.451593433,778.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
133,landreg,133.0,51.40804,-0.0514,818.250539455,749.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
134,landreg,134.0,51.41092,-0.24628,947.227280737,809.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
135,landreg,135.0,51.41092,-0.24164,641.12070839,735.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
136,landreg,136.0,51.41092,-0.237,455.632517813,711.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
137,landreg,137.0,51.41092,-0.23236,413.272125,760.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
138,landreg,138.0,51.41092,-0.22772,374.85,725.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
139,landreg,139.0,51.41092,-0.22308,393.5925,817.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
140,landreg,140.0,51.41092,-0.21844,357.0,728.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
141,landreg,141.0,51.41092,-0.2138,393.5925,723.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
142,landreg,142.0,51.41092,-0.20916,455.632517813,731.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
143,landreg,143.0,51.41092,-0.20452,581.51538176,716.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
144,landreg,144.0,51.41092,-0.19988,673.176743809,733.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
145,landreg,145.0,51.41092,-0.19524,742.17736005,801.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
146,landreg,146.0,51.41092,-0.1906,902.121219749,925.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
147,landreg,147.0,51.41092,-0.18596,673.176743809,787.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
148,landreg,148.0,51.41092,-0.18132,374.85,804.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
149,landreg,149.0,51.41092,-0.17668,641.12070839,808.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
150,landreg,150.0,51.41092,-0.1442,641.12070839,722.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
151,landreg,151.0,51.41092,-0.13956,455.632517813,766.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
152,landreg,152.0,51.41092,-0.13492,527.451593433,772.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
153,landreg,153.0,51.41092,-0.13028,641.12070839,724.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
154,landreg,154.0,51.41092,-0.12564,641.12070839,714.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
155,landreg,155.0,51.41092,-0.121,706.835581,737.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
156,landreg,156.0,51.41092,-0.11636,859.163066428,707.0,,,,5,70.0,0.1,1000.0,0.01,0.001,100.0,1.0,1.0,100.0,0.49,0.51,0.0,0.0
